language,subject,popularity_measure,year,month,post_type_id,country,value,date
Scala,Summarybigdata,Score,2016,6,1,costa rica,-2,2016-06-01
Scala,Summarybigdata,Score,2016,6,1,sweden,8,2016-06-01
Scala,Summarybigdata,Score,2016,6,1,,27,2016-06-01
Scala,Summarybigdata,Score,2016,7,1,,0,2016-07-01
Scala,Summarybigdata,Score,2016,8,1,,29,2016-08-01
Scala,Summarybigdata,Score,2016,8,1,sweden,3,2016-08-01
Scala,Summarybigdata,Score,2016,8,1,colombia,-2,2016-08-01
Scala,Summarybigdata,Score,2016,9,1,united kingdom,1,2016-09-01
Scala,Summarybigdata,Score,2016,9,1,sweden,3,2016-09-01
Scala,Summarybigdata,Score,2016,9,1,,11,2016-09-01
Scala,Summarybigdata,Score,2016,9,1,invalid,9,2016-09-01
Scala,Summarybigdata,Score,2016,10,1,germany,9,2016-10-01
Scala,Summarybigdata,Score,2016,10,1,india,0,2016-10-01
Scala,Summarybigdata,Score,2016,10,1,sweden,9,2016-10-01
Scala,Summarybigdata,Score,2016,10,1,united states,0,2016-10-01
Scala,Summarybigdata,Score,2016,10,1,,4,2016-10-01
Scala,Summarybigdata,Score,2016,10,1,invalid,0,2016-10-01
Scala,Summarybigdata,Score,2016,11,1,,2,2016-11-01
Scala,Summarybigdata,Score,2016,12,1,,8,2016-12-01
Scala,Summarybigdata,Score,2016,12,1,sweden,1,2016-12-01
Scala,Summarybigdata,Score,2017,1,1,india,1,2017-01-01
Scala,Summarybigdata,Score,2017,1,1,,8,2017-01-01
Scala,Summarybigdata,Score,2017,2,1,,12,2017-02-01
Scala,Summarybigdata,Score,2017,3,1,sweden,0,2017-03-01
Scala,Summarybigdata,Score,2017,3,1,,-2,2017-03-01
Scala,Summarybigdata,Score,2017,4,1,,2,2017-04-01
Scala,Summarybigdata,Score,2017,5,1,,7,2017-05-01
Scala,Summarybigdata,Score,2017,5,1,sweden,0,2017-05-01
Scala,Summarybigdata,Score,2017,6,1,,14,2017-06-01
Scala,Summarybigdata,Score,2017,7,1,invalid,-3,2017-07-01
Scala,Summarybigdata,Score,2017,7,1,,3,2017-07-01
Scala,Summarybigdata,Score,2017,8,1,invalid,4,2017-08-01
Scala,Summarybigdata,Score,2017,8,1,,1,2017-08-01
Scala,Summarybigdata,Score,2017,9,1,,-3,2017-09-01
Scala,Summarybigdata,Score,2017,9,1,sweden,0,2017-09-01
Scala,Summarybigdata,Score,2017,9,1,invalid,2,2017-09-01
Scala,Summarybigdata,Score,2017,10,1,,-5,2017-10-01
Scala,Summarybigdata,Score,2017,11,1,,5,2017-11-01
Scala,Summarybigdata,Score,2017,12,1,,0,2017-12-01
Scala,Summarybigdata,Score,2018,1,1,,4,2018-01-01
Scala,Summarybigdata,Score,2018,2,1,,1,2018-02-01
Scala,Summarybigdata,Score,2018,3,1,,8,2018-03-01
Scala,Summarybigdata,Score,2018,4,1,,2,2018-04-01
Scala,Summarybigdata,Score,2018,4,1,ireland,1,2018-04-01
Scala,Summarybigdata,Score,2018,5,1,,14,2018-05-01
Scala,Summarybigdata,Score,2018,5,1,invalid,0,2018-05-01
Scala,Summarybigdata,Score,2018,6,1,united states,-1,2018-06-01
Scala,Summarybigdata,Score,2018,6,1,,2,2018-06-01
Scala,Summarybigdata,Score,2018,7,1,,4,2018-07-01
Scala,Summarybigdata,Score,2018,7,1,india,-2,2018-07-01
Scala,Summarybigdata,Score,2018,7,1,invalid,0,2018-07-01
Scala,Summarybigdata,Score,2018,7,1,united states,0,2018-07-01
Scala,Summarybigdata,Score,2018,8,1,invalid,0,2018-08-01
Scala,Summarybigdata,Score,2018,8,1,,1,2018-08-01
Scala,Summarybigdata,Score,2018,9,1,,1,2018-09-01
Scala,Summarybigdata,Score,2018,9,1,india,-1,2018-09-01
Scala,Summarybigdata,Score,2018,9,1,united states,2,2018-09-01
Scala,Summarybigdata,Score,2018,10,1,invalid,1,2018-10-01
Scala,Summarybigdata,Score,2018,10,1,,-1,2018-10-01
Scala,Summarybigdata,Views,2012,7,1,,188,2012-07-01
Scala,Summarybigdata,Views,2012,11,1,,257,2012-11-01
Scala,Summarybigdata,Views,2013,1,1,,748,2013-01-01
Scala,Summarybigdata,Views,2013,1,1,dominican republic,12945,2013-01-01
Scala,Summarybigdata,Views,2013,6,1,,5760,2013-06-01
Scala,Summarybigdata,Views,2013,7,1,,2664,2013-07-01
Scala,Summarybigdata,Views,2013,9,1,invalid,284,2013-09-01
Scala,Summarybigdata,Views,2013,11,1,,101,2013-11-01
Scala,Summarybigdata,Views,2013,12,1,invalid,135,2013-12-01
Scala,Summarybigdata,Views,2014,1,1,,143,2014-01-01
Scala,Summarybigdata,Views,2014,2,1,belgium,1114,2014-02-01
Scala,Summarybigdata,Views,2014,3,1,china,116,2014-03-01
Scala,Summarybigdata,Views,2014,3,1,,881,2014-03-01
Scala,Summarybigdata,Views,2014,4,1,,3625,2014-04-01
Scala,Summarybigdata,Views,2014,9,1,,51,2014-09-01
Scala,Summarybigdata,Views,2014,10,1,,375,2014-10-01
Scala,Summarybigdata,Views,2014,11,1,,58186,2014-11-01
Scala,Summarybigdata,Views,2014,12,1,,4482,2014-12-01
Scala,Summarybigdata,Views,2015,1,1,,16262,2015-01-01
Scala,Summarybigdata,Views,2015,2,1,,3603,2015-02-01
Scala,Summarybigdata,Views,2015,3,1,,1859,2015-03-01
Scala,Summarybigdata,Views,2015,4,1,,2904,2015-04-01
Scala,Summarybigdata,Views,2015,4,1,invalid,431,2015-04-01
Scala,Summarybigdata,Views,2015,5,1,,7435,2015-05-01
Scala,Summarybigdata,Views,2015,6,1,,5467,2015-06-01
Scala,Summarybigdata,Views,2015,7,1,,2036,2015-07-01
Scala,Summarybigdata,Views,2015,8,1,,3668,2015-08-01
Scala,Summarybigdata,Views,2015,9,1,,7825,2015-09-01
Scala,Summarybigdata,Views,2015,9,1,invalid,1247,2015-09-01
Scala,Summarybigdata,Views,2015,10,1,brazil,762,2015-10-01
Scala,Summarybigdata,Views,2015,10,1,,2707,2015-10-01
Scala,Summarybigdata,Views,2015,11,1,,64,2015-11-01
Scala,Summarybigdata,Views,2015,12,1,,6792,2015-12-01
Scala,Summarybigdata,Views,2016,1,1,,49,2016-01-01
Scala,Summarybigdata,Views,2016,3,1,,232,2016-03-01
Scala,Summarybigdata,Views,2016,3,1,brazil,504,2016-03-01
Scala,Summarybigdata,Views,2016,3,1,sweden,647,2016-03-01
Scala,Summarybigdata,Views,2016,4,1,sweden,2019,2016-04-01
Scala,Summarybigdata,Views,2016,4,1,,7913,2016-04-01
Scala,Summarybigdata,Views,2016,4,1,india,70,2016-04-01
Scala,Summarybigdata,Views,2016,5,1,sweden,805,2016-05-01
Scala,Summarybigdata,Views,2016,5,1,invalid,5985,2016-05-01
Scala,Summarybigdata,Views,2016,5,1,,342,2016-05-01
Scala,Summarybigdata,Views,2016,6,1,costa rica,298,2016-06-01
Scala,Summarybigdata,Views,2016,6,1,sweden,1848,2016-06-01
Scala,Summarybigdata,Views,2016,6,1,,9163,2016-06-01
Scala,Summarybigdata,Views,2016,7,1,,2260,2016-07-01
Scala,Summarybigdata,Views,2016,8,1,colombia,173,2016-08-01
Scala,Summarybigdata,Views,2016,8,1,,17000,2016-08-01
Scala,Summarybigdata,Views,2016,8,1,sweden,1542,2016-08-01
Scala,Summarybigdata,Views,2016,9,1,united kingdom,3657,2016-09-01
Scala,Summarybigdata,Views,2016,9,1,,9592,2016-09-01
Scala,Summarybigdata,Views,2016,9,1,sweden,2349,2016-09-01
Scala,Summarybigdata,Views,2016,9,1,invalid,3587,2016-09-01
Scala,Summarybigdata,Views,2016,10,1,invalid,1030,2016-10-01
Scala,Summarybigdata,Views,2016,10,1,,1888,2016-10-01
Scala,Summarybigdata,Views,2016,10,1,india,200,2016-10-01
Scala,Summarybigdata,Views,2016,10,1,germany,9194,2016-10-01
Scala,Summarybigdata,Views,2016,10,1,united states,547,2016-10-01
Scala,Summarybigdata,Views,2016,10,1,sweden,15777,2016-10-01
Scala,Summarybigdata,Views,2016,11,1,,2686,2016-11-01
Scala,Summarybigdata,Views,2016,12,1,,3037,2016-12-01
Scala,Summarybigdata,Views,2016,12,1,sweden,78,2016-12-01
Scala,Summarybigdata,Views,2017,1,1,india,214,2017-01-01
Scala,Summarybigdata,Views,2017,1,1,,13740,2017-01-01
Scala,Summarybigdata,Views,2017,2,1,,4088,2017-02-01
Scala,Summarybigdata,Views,2017,3,1,sweden,45,2017-03-01
Scala,Summarybigdata,Views,2017,3,1,,1643,2017-03-01
Scala,Summarybigdata,Views,2017,4,1,,3186,2017-04-01
Scala,Summarybigdata,Views,2017,5,1,,3899,2017-05-01
Scala,Summarybigdata,Views,2017,5,1,sweden,168,2017-05-01
Scala,Summarybigdata,Views,2017,6,1,,24713,2017-06-01
Scala,Summarybigdata,Views,2017,7,1,invalid,150,2017-07-01
Scala,Summarybigdata,Views,2017,7,1,,3009,2017-07-01
Scala,Summarybigdata,Views,2017,8,1,invalid,389,2017-08-01
Scala,Summarybigdata,Views,2017,8,1,,173,2017-08-01
Scala,Summarybigdata,Views,2017,9,1,invalid,38,2017-09-01
Scala,Summarybigdata,Views,2017,9,1,,1081,2017-09-01
Scala,Summarybigdata,Views,2017,9,1,sweden,58,2017-09-01
Scala,Summarybigdata,Views,2017,10,1,,2105,2017-10-01
Scala,Summarybigdata,Views,2017,11,1,,1027,2017-11-01
Scala,Summarybigdata,Views,2017,12,1,,144,2017-12-01
Scala,Summarybigdata,Views,2018,1,1,,1435,2018-01-01
Scala,Summarybigdata,Views,2018,2,1,,372,2018-02-01
Scala,Summarybigdata,Views,2018,3,1,,2087,2018-03-01
Scala,Summarybigdata,Views,2018,4,1,,1285,2018-04-01
Scala,Summarybigdata,Views,2018,4,1,ireland,31,2018-04-01
Scala,Summarybigdata,Views,2018,5,1,,2102,2018-05-01
Scala,Summarybigdata,Views,2018,5,1,invalid,55,2018-05-01
Scala,Summarybigdata,Views,2018,6,1,,1598,2018-06-01
Scala,Summarybigdata,Views,2018,6,1,united states,216,2018-06-01
Scala,Summarybigdata,Views,2018,7,1,,705,2018-07-01
Scala,Summarybigdata,Views,2018,7,1,united states,63,2018-07-01
Scala,Summarybigdata,Views,2018,7,1,invalid,61,2018-07-01
Scala,Summarybigdata,Views,2018,7,1,india,53,2018-07-01
Scala,Summarybigdata,Views,2018,8,1,,71,2018-08-01
Scala,Summarybigdata,Views,2018,8,1,invalid,161,2018-08-01
Scala,Summarybigdata,Views,2018,9,1,,570,2018-09-01
Scala,Summarybigdata,Views,2018,9,1,india,76,2018-09-01
Scala,Summarybigdata,Views,2018,9,1,united states,392,2018-09-01
Scala,Summarybigdata,Views,2018,10,1,,435,2018-10-01
Scala,Summarybigdata,Views,2018,10,1,invalid,98,2018-10-01
Python,Summarydata Science,Answers,2015,5,1,,1,2015-05-01
Python,Summarydata Science,Answers,2015,10,1,,2,2015-10-01
Python,Summarydata Science,Answers,2015,11,1,,4,2015-11-01
Python,Summarydata Science,Answers,2015,12,1,,6,2015-12-01
Python,Summarydata Science,Answers,2016,1,1,,31,2016-01-01
Python,Summarydata Science,Answers,2016,2,1,invalid,2,2016-02-01
Python,Summarydata Science,Answers,2016,2,1,,4,2016-02-01
Python,Summarydata Science,Answers,2016,3,1,,7,2016-03-01
Python,Summarydata Science,Answers,2016,3,1,invalid,2,2016-03-01
Python,Summarydata Science,Answers,2016,3,1,nigeria,1,2016-03-01
Python,Summarydata Science,Answers,2016,4,1,,7,2016-04-01
Python,Summarydata Science,Answers,2016,5,1,,7,2016-05-01
Python,Summarydata Science,Answers,2016,5,1,germany,1,2016-05-01
Python,Summarydata Science,Answers,2016,5,1,invalid,3,2016-05-01
Python,Summarydata Science,Answers,2016,5,1,canada,1,2016-05-01
Python,Summarydata Science,Answers,2016,5,1,france,0,2016-05-01
Python,Summarydata Science,Answers,2016,6,1,,19,2016-06-01
Python,Summarydata Science,Answers,2016,6,1,india,1,2016-06-01
Python,Summarydata Science,Answers,2016,7,1,,19,2016-07-01
Python,Summarydata Science,Answers,2016,8,1,kosovo,1,2016-08-01
Python,Summarydata Science,Answers,2016,8,1,,10,2016-08-01
Python,Summarydata Science,Answers,2016,9,1,colombia,1,2016-09-01
Python,Summarydata Science,Answers,2016,9,1,india,1,2016-09-01
Python,Summarydata Science,Answers,2016,9,1,,15,2016-09-01
Python,Summarydata Science,Answers,2016,9,1,invalid,2,2016-09-01
Python,Summarydata Science,Answers,2016,10,1,,12,2016-10-01
Python,Summarydata Science,Answers,2016,10,1,belgium,1,2016-10-01
Python,Summarydata Science,Answers,2016,11,1,invalid,1,2016-11-01
Python,Summarydata Science,Answers,2016,11,1,canada,0,2016-11-01
Python,Summarydata Science,Answers,2016,11,1,,23,2016-11-01
Python,Summarydata Science,Answers,2016,12,1,,15,2016-12-01
Python,Summarydata Science,Answers,2016,12,1,india,0,2016-12-01
Python,Summarydata Science,Answers,2017,1,1,,30,2017-01-01
Python,Summarydata Science,Answers,2017,1,1,united states,1,2017-01-01
Python,Summarydata Science,Answers,2017,2,1,invalid,0,2017-02-01
Python,Summarydata Science,Answers,2017,2,1,,22,2017-02-01
Python,Summarydata Science,Answers,2017,2,1,india,1,2017-02-01
Python,Summarydata Science,Answers,2017,3,1,,29,2017-03-01
Python,Summarydata Science,Answers,2017,3,1,malta,0,2017-03-01
Python,Summarydata Science,Answers,2017,4,1,,50,2017-04-01
Python,Summarydata Science,Answers,2017,5,1,,36,2017-05-01
Python,Summarydata Science,Answers,2017,5,1,invalid,0,2017-05-01
Python,Summarydata Science,Answers,2017,6,1,germany,1,2017-06-01
Python,Summarydata Science,Answers,2017,6,1,,42,2017-06-01
Python,Summarydata Science,Answers,2017,6,1,invalid,5,2017-06-01
Python,Summarydata Science,Answers,2017,7,1,,49,2017-07-01
Python,Summarydata Science,Answers,2017,7,1,italy,1,2017-07-01
Python,Summarydata Science,Answers,2017,7,1,india,2,2017-07-01
Python,Summarydata Science,Answers,2017,7,1,invalid,3,2017-07-01
Python,Summarydata Science,Answers,2017,8,1,,49,2017-08-01
Python,Summarydata Science,Answers,2017,8,1,india,1,2017-08-01
Python,Summarydata Science,Answers,2017,8,1,invalid,3,2017-08-01
Python,Summarydata Science,Answers,2017,9,1,colombia,1,2017-09-01
Python,Summarydata Science,Answers,2017,9,1,invalid,1,2017-09-01
Python,Summarydata Science,Answers,2017,9,1,,34,2017-09-01
Python,Summarydata Science,Answers,2017,10,1,,46,2017-10-01
Python,Summarydata Science,Answers,2017,10,1,invalid,1,2017-10-01
Python,Summarydata Science,Answers,2017,10,1,india,1,2017-10-01
Python,Summarydata Science,Answers,2017,10,1,australia,1,2017-10-01
Python,Summarydata Science,Answers,2017,11,1,invalid,1,2017-11-01
Python,Summarydata Science,Answers,2017,11,1,,43,2017-11-01
Python,Summarydata Science,Answers,2017,12,1,italy,0,2017-12-01
Python,Summarydata Science,Answers,2017,12,1,,57,2017-12-01
Python,Summarydata Science,Answers,2017,12,1,united kingdom,3,2017-12-01
Python,Summarydata Science,Answers,2018,1,1,invalid,0,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,india,2,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,,47,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,italy,1,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,japan,1,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,brazil,0,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,mexico,0,2018-01-01
Python,Summarydata Science,Answers,2018,1,1,united kingdom,3,2018-01-01
Python,Summarydata Science,Answers,2018,2,1,invalid,1,2018-02-01
Python,Summarydata Science,Answers,2018,2,1,,47,2018-02-01
Python,Summarydata Science,Answers,2018,2,1,nigeria,1,2018-02-01
Python,Summarydata Science,Answers,2018,2,1,philippines,0,2018-02-01
Python,Summarydata Science,Answers,2018,3,1,spain,1,2018-03-01
Python,Summarydata Science,Answers,2018,3,1,,60,2018-03-01
Python,Summarydata Science,Answers,2018,3,1,united states,1,2018-03-01
Python,Summarydata Science,Answers,2018,4,1,uruguay,1,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,philippines,0,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,,51,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,united kingdom,0,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,china,0,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,japan,3,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,malaysia,0,2018-04-01
Python,Summarydata Science,Answers,2018,4,1,invalid,0,2018-04-01
Python,Summarydata Science,Answers,2018,5,1,germany,0,2018-05-01
Python,Summarydata Science,Answers,2018,5,1,india,1,2018-05-01
Python,Summarydata Science,Answers,2018,5,1,switzerland,1,2018-05-01
Python,Summarydata Science,Answers,2018,5,1,tunisia,0,2018-05-01
Python,Summarydata Science,Answers,2018,5,1,,40,2018-05-01
Python,Summarydata Science,Answers,2018,5,1,invalid,2,2018-05-01
Python,Summarydata Science,Answers,2018,6,1,,43,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,switzerland,1,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,canada,0,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,united states,1,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,china,2,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,india,5,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,pakistan,4,2018-06-01
Python,Summarydata Science,Answers,2018,6,1,invalid,3,2018-06-01
Python,Summarydata Science,Answers,2018,7,1,india,2,2018-07-01
Python,Summarydata Science,Answers,2018,7,1,thailand,2,2018-07-01
Python,Summarydata Science,Answers,2018,7,1,singapore,0,2018-07-01
Python,Summarydata Science,Answers,2018,7,1,,75,2018-07-01
Python,Summarydata Science,Answers,2018,7,1,invalid,3,2018-07-01
Python,Summarydata Science,Answers,2018,8,1,india,6,2018-08-01
Python,Summarydata Science,Answers,2018,8,1,bangladesh,0,2018-08-01
Python,Summarydata Science,Answers,2018,8,1,,59,2018-08-01
Python,Summarydata Science,Answers,2018,9,1,iran,1,2018-09-01
Python,Summarydata Science,Answers,2018,9,1,,48,2018-09-01
Python,Summarydata Science,Answers,2018,9,1,singapore,1,2018-09-01
Python,Summarydata Science,Answers,2018,9,1,venezuela,0,2018-09-01
Python,Summarydata Science,Answers,2018,9,1,hong kong,3,2018-09-01
Python,Summarydata Science,Answers,2018,9,1,india,1,2018-09-01
Python,Summarydata Science,Answers,2018,10,1,united kingdom,1,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,,65,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,ukraine,1,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,india,7,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,indonesia,1,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,nigeria,2,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,israel,3,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,invalid,3,2018-10-01
Python,Summarydata Science,Answers,2018,10,1,united states,2,2018-10-01
Python,Summarydata Science,Ques,2015,5,1,,2,2015-05-01
Python,Summarydata Science,Ques,2015,10,1,,2,2015-10-01
Python,Summarydata Science,Ques,2015,11,1,,4,2015-11-01
Python,Summarydata Science,Ques,2015,12,1,,5,2015-12-01
Python,Summarydata Science,Ques,2016,1,1,,11,2016-01-01
Python,Summarydata Science,Ques,2016,2,1,invalid,1,2016-02-01
Python,Summarydata Science,Ques,2016,2,1,,2,2016-02-01
Python,Summarydata Science,Ques,2016,3,1,invalid,1,2016-03-01
Python,Summarydata Science,Ques,2016,3,1,,4,2016-03-01
Python,Summarydata Science,Ques,2016,3,1,nigeria,1,2016-03-01
Python,Summarydata Science,Ques,2016,4,1,,6,2016-04-01
Python,Summarydata Science,Ques,2016,5,1,germany,1,2016-05-01
Python,Summarydata Science,Ques,2016,5,1,,6,2016-05-01
Python,Summarydata Science,Ques,2016,5,1,invalid,1,2016-05-01
Python,Summarydata Science,Ques,2016,5,1,canada,1,2016-05-01
Python,Summarydata Science,Ques,2016,5,1,france,1,2016-05-01
Python,Summarydata Science,Ques,2016,6,1,,10,2016-06-01
Python,Summarydata Science,Ques,2016,6,1,india,1,2016-06-01
Python,Summarydata Science,Ques,2016,7,1,,12,2016-07-01
Python,Summarydata Science,Ques,2016,8,1,kosovo,1,2016-08-01
Python,Summarydata Science,Ques,2016,8,1,,9,2016-08-01
Python,Summarydata Science,Ques,2016,9,1,invalid,2,2016-09-01
Python,Summarydata Science,Ques,2016,9,1,india,1,2016-09-01
Python,Summarydata Science,Ques,2016,9,1,,11,2016-09-01
Python,Summarydata Science,Ques,2016,9,1,colombia,1,2016-09-01
Python,Summarydata Science,Ques,2016,10,1,,10,2016-10-01
Python,Summarydata Science,Ques,2016,10,1,belgium,1,2016-10-01
Python,Summarydata Science,Ques,2016,11,1,,18,2016-11-01
Python,Summarydata Science,Ques,2016,11,1,canada,1,2016-11-01
Python,Summarydata Science,Ques,2016,11,1,invalid,1,2016-11-01
Python,Summarydata Science,Ques,2016,12,1,,13,2016-12-01
Python,Summarydata Science,Ques,2016,12,1,india,1,2016-12-01
Python,Summarydata Science,Ques,2017,1,1,united states,1,2017-01-01
Python,Summarydata Science,Ques,2017,1,1,,19,2017-01-01
Python,Summarydata Science,Ques,2017,2,1,india,1,2017-02-01
Python,Summarydata Science,Ques,2017,2,1,,20,2017-02-01
Python,Summarydata Science,Ques,2017,2,1,invalid,1,2017-02-01
Python,Summarydata Science,Ques,2017,3,1,,18,2017-03-01
Python,Summarydata Science,Ques,2017,3,1,malta,1,2017-03-01
Python,Summarydata Science,Ques,2017,4,1,,29,2017-04-01
Python,Summarydata Science,Ques,2017,5,1,,25,2017-05-01
Python,Summarydata Science,Ques,2017,5,1,invalid,1,2017-05-01
Python,Summarydata Science,Ques,2017,6,1,invalid,3,2017-06-01
Python,Summarydata Science,Ques,2017,6,1,germany,1,2017-06-01
Python,Summarydata Science,Ques,2017,6,1,,26,2017-06-01
Python,Summarydata Science,Ques,2017,7,1,italy,1,2017-07-01
Python,Summarydata Science,Ques,2017,7,1,india,1,2017-07-01
Python,Summarydata Science,Ques,2017,7,1,,42,2017-07-01
Python,Summarydata Science,Ques,2017,7,1,invalid,3,2017-07-01
Python,Summarydata Science,Ques,2017,8,1,invalid,2,2017-08-01
Python,Summarydata Science,Ques,2017,8,1,,37,2017-08-01
Python,Summarydata Science,Ques,2017,8,1,india,1,2017-08-01
Python,Summarydata Science,Ques,2017,9,1,colombia,1,2017-09-01
Python,Summarydata Science,Ques,2017,9,1,,24,2017-09-01
Python,Summarydata Science,Ques,2017,9,1,invalid,1,2017-09-01
Python,Summarydata Science,Ques,2017,10,1,australia,1,2017-10-01
Python,Summarydata Science,Ques,2017,10,1,invalid,1,2017-10-01
Python,Summarydata Science,Ques,2017,10,1,,43,2017-10-01
Python,Summarydata Science,Ques,2017,10,1,india,1,2017-10-01
Python,Summarydata Science,Ques,2017,11,1,,44,2017-11-01
Python,Summarydata Science,Ques,2017,11,1,invalid,1,2017-11-01
Python,Summarydata Science,Ques,2017,12,1,united kingdom,1,2017-12-01
Python,Summarydata Science,Ques,2017,12,1,,44,2017-12-01
Python,Summarydata Science,Ques,2017,12,1,italy,1,2017-12-01
Python,Summarydata Science,Ques,2018,1,1,india,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,,44,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,invalid,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,united kingdom,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,mexico,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,brazil,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,italy,1,2018-01-01
Python,Summarydata Science,Ques,2018,1,1,japan,1,2018-01-01
Python,Summarydata Science,Ques,2018,2,1,nigeria,1,2018-02-01
Python,Summarydata Science,Ques,2018,2,1,invalid,2,2018-02-01
Python,Summarydata Science,Ques,2018,2,1,,40,2018-02-01
Python,Summarydata Science,Ques,2018,2,1,philippines,1,2018-02-01
Python,Summarydata Science,Ques,2018,3,1,united states,2,2018-03-01
Python,Summarydata Science,Ques,2018,3,1,spain,1,2018-03-01
Python,Summarydata Science,Ques,2018,3,1,,51,2018-03-01
Python,Summarydata Science,Ques,2018,4,1,uruguay,2,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,philippines,1,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,,50,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,china,1,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,japan,1,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,united kingdom,1,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,malaysia,1,2018-04-01
Python,Summarydata Science,Ques,2018,4,1,invalid,2,2018-04-01
Python,Summarydata Science,Ques,2018,5,1,,39,2018-05-01
Python,Summarydata Science,Ques,2018,5,1,tunisia,1,2018-05-01
Python,Summarydata Science,Ques,2018,5,1,germany,1,2018-05-01
Python,Summarydata Science,Ques,2018,5,1,india,1,2018-05-01
Python,Summarydata Science,Ques,2018,5,1,switzerland,1,2018-05-01
Python,Summarydata Science,Ques,2018,5,1,invalid,2,2018-05-01
Python,Summarydata Science,Ques,2018,6,1,invalid,4,2018-06-01
Python,Summarydata Science,Ques,2018,6,1,china,2,2018-06-01
Python,Summarydata Science,Ques,2018,6,1,,37,2018-06-01
Python,Summarydata Science,Ques,2018,6,1,united states,1,2018-06-01
Python,Summarydata Science,Ques,2018,6,1,switzerland,1,2018-06-01
